id_turma,descricao_horario,id_componente_curricular,id_docente_interno,id_docente_externo,nivel_ensino,ano,periodo,noite34,noite12,tarde56,tarde34,tarde12,manha56,manha34,manha12,sabado,aulas,alunos,media_faltas,media_alunos,APROVADO,APROVADO POR NOTA,REPROVADO POR MÃDIA E POR FALTAS,REPROVADO,CANCELADO,TRANCADO,REPROVADO POR NOTA,REPROVADO POR FALTAS,REPROVADO POR NOTA E FALTA,CUMPRIU,DESISTENCIA,TRANSFERIDO
57576092,24N12,25094,5756994.0,,GRADUAÇÃO,2016,1,False,True,False,False,False,False,False,False,False,76,46,0.2558139534883419,5.730232558139535,0.3953488372093023,0.3488372093023256,0.0,0.046511627906976744,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239336,24M12 (02/02/2015 - 20/06/2015),54286,26598.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,False,False,True,False,76,7,0.0328947368421,8.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57597194,24T34,2021962,5759143.0,,GRADUAÇÃO,2017,1,False,False,False,True,False,False,False,False,False,74,26,0.10395010395009235,7.626923076923078,0.8461538461538461,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57598599,2M3456,21934,26068.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,True,True,False,False,72,41,0.09166666666671006,7.0075,0.575,0.375,0.0,0.025,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0
1244157,245N34,2048653,5757181.0,,GRADUAÇÃO,2015,1,True,False,False,False,False,False,False,False,False,108,22,0.0,5.822222222222222,0.3888888888888889,0.3888888888888889,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57600260,3M234,62640,5758592.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,False,True,True,False,57,9,0.10526315789475556,9.222222222222221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228856,246T56,25134,5756814.0,,GRADUAÇÃO,2014,2,False,False,True,False,False,False,False,False,False,106,42,0.1279959204486811,7.432432432432434,0.7027027027027027,0.2972972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57598574,23456M123456  23456T1234 (13/02/2017 - 19/03/2017),62654,18250.0,,GRADUAÇÃO,2017,1,False,False,False,True,True,True,True,True,False,220,4,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57586264,46M34 (25/07/2016 - 10/12/2016),41441,5754367.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,False,True,False,False,72,46,0.1222222222222689,4.966666666666667,0.044444444444444446,0.6888888888888889,0.0,0.17777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225595,24M345  35N12 (03/02/2014 - 02/04/2014),52526,25915.0,,GRADUAÇÃO,2014,1,False,True,False,False,False,True,True,False,False,80,4,0.0,8.725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242184,7T56,49536,21718.0,,GRADUAÇÃO,2015,1,False,False,True,False,False,False,False,False,True,38,26,0.20344129554663848,6.365384615384615,0.7307692307692307,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57584955,6T123,20634,5757826.0,,GRADUAÇÃO,2016,2,False,False,False,True,True,False,False,False,False,57,7,0.1453634085211286,7.071428571428571,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57576920,35N12,23145,5758213.0,,GRADUAÇÃO,2016,1,False,True,False,False,False,False,False,False,False,72,26,0.0,8.766666666666667,0.9583333333333334,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57596540,6T12 (13/02/2017 - 01/07/2017),25715,23943.0,,GRADUAÇÃO,2017,1,False,False,False,False,True,False,False,False,False,38,28,0.06109022556394287,7.9178571428571445,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240734,2N34 6N12,25594,5757029.0,,GRADUAÇÃO,2015,1,True,True,False,False,False,False,False,False,False,68,9,0.0,5.942222222222223,0.6888888888888889,0.022222222222222223,0.0,0.26666666666666666,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57575026,2T45,54063,22999.0,,GRADUAÇÃO,2016,1,False,False,True,True,False,False,False,False,False,34,6,0.0,7.683333333333334,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57599892,56M34 (13/02/2017 - 01/07/2017),55233,23832.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,False,True,False,False,66,10,0.02356902356901111,6.999999999999999,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57583960,35M34,25652,5757111.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,False,True,False,False,72,23,0.19444444444439496,6.51,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57576981,3T3456,20687,5752197.0,,GRADUAÇÃO,2016,1,False,False,True,True,False,False,False,False,False,76,12,0.09330143540680001,6.918181818181819,0.8181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57558916,2M34,23886,23400.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,False,True,False,False,38,2,0.0,6.666666666666667,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57575989,25M345 4M34 (01/02/2016 - 18/06/2016),58251,5756063.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,True,True,False,False,138,6,0.0,8.166666666666668,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57568588,4T23,2036855,5753109.0,,GRADUAÇÃO,2015,2,False,False,False,True,True,False,False,False,False,42,40,0.11607142857132186,7.271875000000001,0.78125,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57599542,3M456,20277,17642.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,True,True,False,False,54,17,0.09567901234575556,8.038888888888888,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0
57564200,6N1234,21176,5755227.0,,GRADUAÇÃO,2015,2,True,True,False,False,False,False,False,False,False,72,15,0.05555555555553333,7.291666666666667,0.8333333333333334,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57597641,3N34 5N12,2049201,24815.0,,GRADUAÇÃO,2017,1,True,True,False,False,False,False,False,False,False,66,21,0.13131313131304287,7.219047619047619,0.7619047619047619,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57598123,24T12,62299,20787.0,,GRADUAÇÃO,2017,1,False,False,False,False,True,False,False,False,False,72,6,0.08796296296291667,8.616666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57574072,35M34,46963,5757680.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,False,True,False,False,70,18,0.23839285714289998,7.675,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1231120,35M34,46990,5753656.0,,GRADUAÇÃO,2014,2,False,False,False,False,False,False,True,False,False,78,27,0.0,6.071428571428571,0.35714285714285715,0.5714285714285714,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57584883,3T5234,21825,5757810.0,,GRADUAÇÃO,2016,2,False,False,True,True,True,False,False,False,False,72,7,0.22222222222233334,7.6000000000000005,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
57591820,6M1,54075,23754.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,False,False,True,False,19,7,0.0,5.628571428571429,0.14285714285714285,0.7142857142857143,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57596819,246N12,22930,5756222.0,,GRADUAÇÃO,2017,1,False,True,False,False,False,False,False,False,False,104,18,0.26923076923078576,5.621428571428572,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57586578,24T234 6T23,21857,21585.0,,GRADUAÇÃO,2016,2,False,False,False,True,True,False,False,False,False,140,14,0.0565934065934077,6.369230769230769,0.3076923076923077,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57585663,23456M123456  23456T12345 (09/08/2016 - 25/09/2016),54732,5755870.0,,GRADUAÇÃO,2016,2,False,False,True,True,True,True,True,True,False,363,3,0.0,8.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243609,4M456,24657,23015.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,True,True,False,False,63,18,0.08604845446943683,8.100000000000001,0.9473684210526315,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57564378,35M123456 (12/11/2015 - 19/11/2015),56474,5757482.0,,GRADUAÇÃO,2015,2,False,False,False,False,False,True,True,True,False,18,4,0.0,8.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57567690,6T23 (03/08/2015 - 11/12/2015),58281,5756233.0,,GRADUAÇÃO,2015,2,False,False,False,True,True,False,False,False,False,36,8,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57590519,"3M123 (26/07/2016 - 16/08/2016), 3M123 (23/08/2016 - 13/09/2016), 3M123 (20/09/2016 - 25/10/2016), 3M123 (01/11/2016 - 29/11/2016)",53965,5757791.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,False,True,True,False,57,22,0.0,8.919047619047621,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57563440,3N34 4N12,2049513,5754312.0,,GRADUAÇÃO,2015,2,True,True,False,False,False,False,False,False,False,76,20,0.09984520123834704,6.2823529411764705,0.4117647058823529,0.47058823529411764,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57593679,3T234 4T34,24946,5752810.0,,GRADUAÇÃO,2017,1,False,False,False,True,True,False,False,False,False,95,8,0.1476874003190091,7.457575757575757,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57563757,4T56,18723,5757123.0,,TÉCNICO,2015,2,False,False,True,False,False,False,False,False,False,40,29,0.1175,6.960000000000002,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57584014,6N1234,53194,5757435.0,,GRADUAÇÃO,2016,2,True,True,False,False,False,False,False,False,False,76,35,0.09812030075188861,7.745714285714285,0.8571428571428571,0.02857142857142857,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57589668,23456M123456  23456T123 (18/10/2016 - 12/11/2016),60833,5753913.0,,GRADUAÇÃO,2016,2,False,False,False,True,True,True,True,True,False,153,3,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57585137,4N1234,56372,15423.0,,GRADUAÇÃO,2016,2,True,True,False,False,False,False,False,False,False,68,2,0.0,9.216666666666667,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57596425,356M2345,21866,5754342.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,True,True,True,False,220,6,0.0,7.516666666666667,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57586461,4N1234,57700,25091.0,,GRADUAÇÃO,2016,2,True,True,False,False,False,False,False,False,False,72,15,0.10648148148143331,6.459999999999999,0.4,0.4,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57558424,4T1234,18814,26652.0,,TÉCNICO,2015,1,False,False,False,True,True,False,False,False,False,68,4,0.24684873949579528,5.749999999999999,0.6428571428571429,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57584654,6T2345,25735,21357.0,,GRADUAÇÃO,2016,2,False,False,True,True,True,False,False,False,False,76,5,0.05964912280701334,4.7266666666666675,0.2,0.4,0.0,0.3333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57595148,46T34 (13/02/2017 - 01/07/2017),57588,5752242.0,,GRADUAÇÃO,2017,1,False,False,False,True,False,False,False,False,False,74,110,0.08214096449384994,5.163725490196079,0.24509803921568626,0.43137254901960786,0.0,0.24509803921568626,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57563255,2346M2345,26791,26065.0,,GRADUAÇÃO,2015,2,False,False,False,False,False,True,True,True,False,320,3,0.05885416666666667,8.104166666666666,0.9166666666666666,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230542,6M3456 (26/09/2014 - 28/11/2014),54018,5753861.0,,GRADUAÇÃO,2014,2,False,False,False,False,False,True,True,False,False,36,10,0.0,9.120000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57597864,23456M123456  23456T1234 (13/02/2017 - 19/03/2017),62816,22060.0,,GRADUAÇÃO,2017,1,False,False,False,True,True,True,True,True,False,220,7,0.0,9.385714285714284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220877,35N12,2055428,5753583.0,,GRADUAÇÃO,2014,1,False,True,False,False,False,False,False,False,False,74,45,0.0,8.0225,0.9,0.0,0.0,0.075,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57562966,2M2345 3456M23456,21051,5753637.0,,GRADUAÇÃO,2015,2,False,False,False,False,False,True,True,True,False,482,12,0.0,7.47391304347826,0.6521739130434783,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57566326,35T12 (27/07/2015 - 19/12/2015),52449,5753874.0,,GRADUAÇÃO,2015,2,False,False,False,False,True,False,False,False,False,66,46,0.2542819499340152,1.2130434782608694,0.021739130434782608,0.08695652173913043,0.0,0.45652173913043476,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228650,25M345 6M4 (21/07/2014 - 06/12/2014),56134,5755909.0,,GRADUAÇÃO,2014,2,False,False,False,False,False,True,True,False,False,121,7,0.0,7.628571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57599553,3M123  4T1234 (13/02/2017 - 01/07/2017),43015,20786.0,,GRADUAÇÃO,2017,1,False,False,False,True,True,False,True,True,False,133,31,0.0,8.157142857142857,0.9285714285714286,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57598717,24N34,24793,5756452.0,,GRADUAÇÃO,2017,1,True,False,False,False,False,False,False,False,False,74,52,0.04110360360360416,8.13125,0.875,0.041666666666666664,0.0,0.020833333333333332,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
1229647,6M23  2T34,42454,23067.0,,GRADUAÇÃO,2014,2,False,False,False,True,False,False,True,True,False,76,19,0.22576177285333685,7.336842105263158,0.7368421052631579,0.21052631578947367,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57584077,35T34,2022103,5758241.0,,GRADUAÇÃO,2016,2,False,False,False,True,False,False,False,False,False,76,24,0.11368421052625202,9.264000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222253,24N12,46189,5756420.0,,GRADUAÇÃO,2014,1,False,True,False,False,False,False,False,False,False,74,8,0.0,7.297619047619045,0.7380952380952381,0.21428571428571427,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57599385,24M345 (08/05/2017 - 30/06/2017),52523,18447.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,True,True,False,False,48,3,0.08333333333333333,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234358,24N34,22028,5752390.0,,GRADUAÇÃO,2014,2,True,False,False,False,False,False,False,False,False,74,42,0.06394199077123172,6.6414634146341465,0.3902439024390244,0.5365853658536586,0.0,0.07317073170731707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57567070,35T34,20679,26149.0,,GRADUAÇÃO,2015,2,False,False,False,True,False,False,False,False,False,78,45,0.11111111111103332,7.485714285714287,0.7142857142857143,0.2619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57588731,35N12,25265,5757430.0,,GRADUAÇÃO,2016,2,False,True,False,False,False,False,False,False,False,66,14,0.1919191919191067,5.966666666666666,0.5333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57600314,2M456 4M23456  3T2345 (10/04/2017 - 28/05/2017),61212,5758623.0,,GRADUAÇÃO,2017,1,False,False,True,True,True,True,True,True,False,81,8,0.086419753086475,7.224999999999999,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57575039,6M23,54074,23754.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,False,True,True,False,38,37,0.0,6.116666666666666,0.125,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57595729,35T34,55279,5757755.0,,GRADUAÇÃO,2017,1,False,False,False,True,False,False,False,False,False,66,13,0.29059829059826153,4.7794871794871785,0.3076923076923077,0.2564102564102564,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57585983,6N12 (25/07/2016 - 17/12/2016),46669,22147.0,,GRADUAÇÃO,2016,2,False,True,False,False,False,False,False,False,False,24,17,0.16944444444450665,7.7266666666666675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224277,6N1234,46365,22790.0,,GRADUAÇÃO,2014,1,True,True,False,False,False,False,False,False,False,72,44,0.0,7.897368421052632,0.9473684210526315,0.02631578947368421,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233299,35T34,42444,5756261.0,,GRADUAÇÃO,2014,2,False,False,False,True,False,False,False,False,False,66,10,0.14696969696961,8.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57573823,35T45,52986,5752154.0,,GRADUAÇÃO,2016,1,False,False,True,True,False,False,False,False,False,68,19,0.0,7.15,0.55,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240274,6M456,22113,5755954.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,True,True,False,False,51,17,0.2316176470587625,6.39375,0.6875,0.125,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57574397,2T4 4T34 (01/02/2016 - 18/06/2016),54251,3032037.0,,GRADUAÇÃO,2016,1,False,False,False,True,False,False,False,False,False,54,18,0.0,6.9105263157894745,0.47368421052631576,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57573792,2T12 6T56,2037019,5758225.0,,GRADUAÇÃO,2016,1,False,False,True,False,True,False,False,False,False,72,28,0.20138888888877,5.965,0.25,0.45,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241703,35M34,41719,5757481.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,False,True,False,False,72,3,0.0,8.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1231780,45T123,21812,26522.0,,GRADUAÇÃO,2014,2,False,False,False,True,True,False,False,False,False,99,13,0.08391608391603846,6.930769230769231,0.38461538461538464,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242476,46M2345  3T23,2056100,22901.0,,GRADUAÇÃO,2015,1,False,False,False,True,True,True,True,True,False,170,12,0.07696078431374834,5.800000000000001,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230704,46M34  6T12 (21/07/2014 - 06/12/2014),2051007,5756271.0,,GRADUAÇÃO,2014,2,False,False,False,False,True,False,True,False,False,106,35,0.2380688124306765,3.711764705882352,0.20588235294117646,0.20588235294117646,0.0,0.11764705882352941,0.23529411764705882,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0
57595749,2N12 6N34,40024,5758718.0,,GRADUAÇÃO,2017,1,True,True,False,False,False,False,False,False,False,70,32,0.0,6.562068965517242,0.5862068965517241,0.27586206896551724,0.0,0.10344827586206896,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57596792,24M23 (20/02/2017 - 27/03/2017),52468,5759192.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,False,True,True,False,18,12,0.0,7.06,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1244977,246T23,2048482,24795.0,,GRADUAÇÃO,2015,1,False,False,False,True,True,False,False,False,False,100,9,0.21375,5.4625,0.25,0.5,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57578357,4M34  35T34 (01/02/2016 - 04/06/2016),57599,5757101.0,,GRADUAÇÃO,2016,1,False,False,False,True,False,False,True,False,False,96,25,0.18142361111115415,3.579166666666667,0.0,0.5416666666666666,0.0,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225493,356M2345,21866,5755894.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,True,True,True,False,224,7,0.0,7.042857142857143,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223035,3N1234,48632,18389.0,,GRADUAÇÃO,2014,1,True,True,False,False,False,False,False,False,False,76,28,0.14961013645226298,7.855555555555556,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57600267,3M234,62640,25943.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,False,True,True,False,57,5,0.10526315789473334,9.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57577061,46M56,39990,5758237.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,True,False,False,False,72,6,0.19444444444438333,6.366666666666667,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57599515,35T56,2044452,22721.0,,GRADUAÇÃO,2017,1,False,False,True,False,False,False,False,False,False,70,7,0.02571428571428,5.36,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218865,24N1234 (27/01/2014 - 26/05/2014),46178,5756366.0,,GRADUAÇÃO,2014,1,True,True,False,False,False,False,False,False,False,128,21,0.0,7.6850000000000005,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229239,3T34,2050153,17729.0,,GRADUAÇÃO,2014,2,False,False,False,True,False,False,False,False,False,34,26,0.056561085972946165,7.211538461538461,0.6538461538461539,0.34615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243194,4M34  46T56 (02/02/2015 - 06/06/2015),57597,5757073.0,,GRADUAÇÃO,2015,1,False,False,True,False,False,False,True,False,False,94,27,0.0,3.58076923076923,0.038461538461538464,0.3076923076923077,0.0,0.46153846153846156,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241177,6N234,2049517,5756733.0,,GRADUAÇÃO,2015,1,True,True,False,False,False,False,False,False,False,54,8,0.07936507936508572,8.8,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222070,3M123456,21581,21931.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,True,True,True,False,108,23,0.1540404040404546,6.70909090909091,0.6363636363636364,0.22727272727272727,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232433,35M34,24851,19112.0,,GRADUAÇÃO,2014,2,False,False,False,False,False,False,True,False,False,66,48,0.0,6.145454545454546,0.4090909090909091,0.5,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57597456,2M2345 (13/02/2017 - 01/07/2017),46218,22762.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,True,True,True,False,72,10,0.1666666666667,7.6,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224576,25M34,27960,5751599.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,False,True,False,False,66,13,0.1851851851852361,8.011111111111111,0.8055555555555556,0.1111111111111111,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1244055,35N34,53183,5757513.0,,GRADUAÇÃO,2015,1,True,False,False,False,False,False,False,False,False,68,14,0.0,8.294736842105264,0.8947368421052632,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57600055,2N12,58252,16607.0,,GRADUAÇÃO,2017,1,False,True,False,False,False,False,False,False,False,34,5,0.07843137254906668,9.299999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217834,245T34,2036562,5755829.0,,GRADUAÇÃO,2014,1,False,False,False,True,False,False,False,False,False,106,32,0.0,7.11,0.6,0.3,0.0,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240236,3N12 4N34,2049512,5757137.0,,GRADUAÇÃO,2015,1,True,True,False,False,False,False,False,False,False,66,18,0.14081996434931177,6.705882352941175,0.5294117647058824,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57599235,3T56 56T23456 (13/02/2017 - 01/07/2017),59730,24346.0,,GRADUAÇÃO,2017,1,False,False,True,True,True,False,False,False,False,201,25,0.030248756218911196,8.352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57584489,35M12,26625,5758011.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,False,False,True,False,74,21,0.0,6.65,0.5,0.3888888888888889,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230219,356M2345,21866,5755411.0,,GRADUAÇÃO,2014,2,False,False,False,False,False,True,True,True,False,228,8,0.0,7.975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234898,"246M3456 (21/07/2014 - 25/07/2014), 24M6 6M3456 (26/07/2014 - 26/09/2014)",52525,5753807.0,,GRADUAÇÃO,2014,2,False,False,False,False,False,True,True,False,False,66,22,0.04018445322795652,8.08695652173913,0.8695652173913043,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
